UniqueID,Probability1
6795,0.26728980951573234
6796,0.12198785730630879
6797,0.19080126198272773
6798,0.23090274472642175
6799,0.20480621112653424
6800,0.18034033913998015
6801,0.2301476839582195
6802,0.22569006144216303
6803,0.08249708077840534
6804,0.06910652047479908
6805,0.06471886452890097
6806,0.07696712727331494
6807,0.7436885892492381
6808,0.8504594418970721
6809,0.12220532338593215
6810,0.7934146634593704
6811,0.12860413414360947
6812,0.23289995448878126
6813,0.09055877615081896
6814,0.16106181658974814
6815,0.1828563903639735
6816,0.30312497744454253
6817,0.2205142751350849
6818,0.18741925762573605
6819,0.8262410372815187
6820,0.18460841550291868
6821,0.13824024402513826
6822,0.17649414278069742
6823,0.21200410871669995
6824,0.5310556760134637
6825,0.7668879792140832
6826,0.13839919476421234
6827,0.16720713900955647
6828,0.07768284992429181
6829,0.17493521624160321
6830,0.1827886091031749
6831,0.20187709493485978
6832,0.12915096319129113
6833,0.1729589814452418
6834,0.12037360780721254
6835,0.713915822617115
6836,0.15309349577456577
6837,0.25026052480271627
6838,0.25147987260452753
6839,0.11684870601569064
6840,0.15244314772568798
6841,0.11869525435902098
6842,0.1215760998875888
6843,0.11684870601569064
6844,0.8041237287905262
6845,0.7668879792140832
6846,0.1173096441786003
6847,0.29201949207217387
6848,0.1382602816418269
6849,0.13093622687932333
6850,0.21938316733006602
6851,0.08871222780748862
6852,0.7075164210489926
6853,0.12427570694943611
6854,0.07406461718852632
6855,0.17876370274269276
6856,0.11280672281870831
6857,0.18932579549522932
6858,0.1206921232969578
6859,0.6707801560084121
6860,0.8178623626545845
6861,0.15070296215098253
6862,0.16379433387545578
6863,0.2069442975682483
6864,0.25488352609899123
6865,0.15977636990597516
6866,0.5734739002065339
6867,0.301782581904881
6868,0.1612505307569036
6869,0.5451579983271917
6870,0.2756886953172514
6871,0.11684870601569064
6872,0.1901309753461113
6873,0.25031213555829546
6874,0.3448525301922738
6875,0.11929506938056242
6876,0.1167497339183363
6877,0.1382602816418269
6878,0.271553054996306
6879,0.1508823769963417
6880,0.07698114692011566
6881,0.08871222780748862
6882,0.1113657297146362
6883,0.07406461718852632
6884,0.08392798854709635
6885,0.7542799596332055
6886,0.1652652460965764
6887,0.058122960935292636
6888,0.27332699889332135
6889,0.20539827051823545
6890,0.14450033176685415
6891,0.23920312207224312
6892,0.13315603551643787
6893,0.17491267338235192
6894,0.058122960935292636
6895,0.16257244446235877
6896,0.07699840435688368
6897,0.2238283395581311
6898,0.2357205705775145
6899,0.07579550604803152
6900,0.08249708077840534
6901,0.07696712727331494
6902,0.1223792246292466
6903,0.30186392140990614
6904,0.6522915594387397
6905,0.11627680348373769
6906,0.06698983778352008
6907,0.1943757703743451
6908,0.13544030774269547
6909,0.21674212251550976
6910,0.07580351357582876
6911,0.14468798422683288
6912,0.08871222780748862
6913,0.21241360131836748
6914,0.07803179636613392
6915,0.19786165621145066
6916,0.11774156258742116
6917,0.04800648953817328
6918,0.3356642012088086
6919,0.16233789494050024
6920,0.30316687963536776
6921,0.803079852881019
6922,0.17091393366542204
6923,0.10780093886529434
6924,0.229799939913135
6925,0.7915059414489796
6926,0.06998724788468239
6927,0.4815237299035896
6928,0.11216081063362197
6929,0.14952256153076043
6930,0.1176884076380276
6931,0.07773799239403735
6932,0.09663058107087051
6933,0.11512833688698176
6934,0.7385327942674667
6935,0.3474871652618023
6936,0.11518478104380084
6937,0.15244314772568798
6938,0.16783161411838363
6939,0.13824024402513826
6940,0.658736559752723
6941,0.3276836397652652
6942,0.11684870601569064
6943,0.7069902885733825
6944,0.16943165548710704
6945,0.11684870601569064
6946,0.2821798539728
6947,0.17016600258528325
6948,0.022367930310113766
6949,0.14109111074079367
6950,0.26234991906895405
6951,0.14862616825221983
6952,0.18708305037839038
6953,0.6574856622556242
6954,0.15617394779438643
6955,0.3167453112360289
6956,0.6444310556591069
6957,0.15244314772568798
6958,0.05881948528568328
6959,0.07725490520266715
6960,0.3164986810285221
6961,0.11371291144021776
6962,0.12744924446048414
6963,0.4155857322658213
6964,0.11684870601569064
6965,0.14824546855744175
6966,0.2995971215542959
6967,0.6277531619688611
6968,0.3028564220653875
6969,0.14731903328603077
6970,0.11684870601569064
6971,0.12174285551267282
6972,0.649926729786257
6973,0.13357931434300127
6974,0.08955192942982558
6975,0.2008384613137092
6976,0.21066112983796775
6977,0.12634294467896404
6978,0.07698114692011566
6979,0.14997154635689575
6980,0.07406461718852632
6981,0.10590919297810744
6982,0.2626404598487299
6983,0.10695441408379794
6984,0.12985202339796384
6985,0.24475981700622168
6986,0.1906086944309706
6987,0.07773799239403735
6988,0.13616722421517824
6989,0.1439909391580567
6990,0.7811395494873528
6991,0.19970859619730566
6992,0.06910652047479908
6993,0.16539949564975182
6994,0.3249706388162298
6995,0.12611911966426037
6996,0.1828235787774661
6997,0.08203564765528407
6998,0.1448454800947653
6999,0.07696712727331494
7000,0.12675087113544578
7001,0.1367581986884376
7002,0.804415215620218
7003,0.8587682072576728
7004,0.43068126425608705
7005,0.8494433789910181
7006,0.11684870601569064
7007,0.06643963574029854
7008,0.1382602816418269
7009,0.679068489197385
7010,0.07698114692011566
7011,0.17113483299349427
7012,0.6990743377368128
7013,0.15670848109489266
7014,0.28057180600862863
7015,0.156254494179922
7016,0.46648795835962775
7017,0.18283045178173368
7018,0.43641082149395
7019,0.3108524051807459
7020,0.3943144887802188
7021,0.7186965936305333
7022,0.8807389996830542
7023,0.9070034500669347
7024,0.8199872691627037
7025,0.13391584136345078
7026,0.9145166928414695
7027,0.14873473590053574
7028,0.08414818711991752
7029,0.09231412384567593
7030,0.7039881756024063
7031,0.07434855820940102
7032,0.4228714539623082
7033,0.13391584136345078
7034,0.35250786597580575
7035,0.3179929953444448
7036,0.2402664744128286
7037,0.740253730558889
7038,0.15694668031231576
7039,0.10374827429481301
7040,0.1717560257957295
7041,0.09055877615081896
7042,0.11421998768401546
7043,0.19482256389220817
7044,0.3729832708765869
7045,0.2475446565009437
7046,0.07685425797413035
7047,0.7668879792140832
7048,0.6336148539851982
7049,0.1171328139403585
7050,0.07747104404126615
7051,0.14389101096225607
7052,0.22843832849030266
7053,0.206815472047148
7054,0.11080570830291084
7055,0.11403051473746802
7056,0.2843918007244626
7057,0.25706652436770255
7058,0.43950373620632704
7059,0.13978870991991346
7060,0.11804068734560823
7061,0.6983278296365343
7062,0.14258395932541593
7063,0.10883800839727198
7064,0.23523075738286706
7065,0.22569006144216303
7066,0.30115225280733765
7067,0.1746810282784061
7068,0.058122960935292636
7069,0.12588598752773172
7070,0.3111959154319096
7071,0.3144261599809137
7072,0.7701054733409014
7073,0.25189858243206853
7074,0.16993592559600904
7075,0.2124653929143965
7076,0.15289794868378387
7077,0.11319079095136236
7078,0.32868965688797597
7079,0.36198865710992356
7080,0.12924299575689965
7081,0.3129600173018302
7082,0.22529777646169608
7083,0.12700679496101683
7084,0.825965553896185
7085,0.058122960935292636
7086,0.13091508717957898
7087,0.8515564732264393
7088,0.15150161990468586
7089,0.7031454719632191
7090,0.08871222780748862
7091,0.03556538209501162
7092,0.11683472012622703
7093,0.1490016738697534
7094,0.1674989682622495
7095,0.5962498759952609
7096,0.12055131868890144
7097,0.7348298504959792
7098,0.14795948961080785
7099,0.07698114692011566
7100,0.11554001901834632
7101,0.07406461718852632
7102,0.08239390811061453
7103,0.33340984249066813
7104,0.18810995504824626
7105,0.1240558333799516
7106,0.22648073067185598
7107,0.14362610709860812
7108,0.17491267338235192
7109,0.17590583878007693
7110,0.14530931566232078
7111,0.2507353052024562
7112,0.2604506370212005
7113,0.11330602469667977
7114,0.07696712727331494
7115,0.08110855154155452
7116,0.3480083266433624
7117,0.1081060216224852
7118,0.20897877777534418
7119,0.07696712727331494
7120,0.7451112755555965
7121,0.2678945362882299
7122,0.21131840146398004
7123,0.2383240496438301
7124,0.2729232070792976
7125,0.09055877615081896
7126,0.20128484541260275
7127,0.141932043705271
7128,0.07781883806550866
7129,0.11684870601569064
7130,0.13717216290077594
7131,0.7115573277011477
7132,0.3365788747576755
7133,0.1556919522325085
7134,0.25498044786187524
7135,0.18611843707207174
7136,0.2808059037338896
7137,0.138366773083516
7138,0.445552976698933
7139,0.12588598752773172
7140,0.28631724534111197
7141,0.7997274396304549
7142,0.15674476524717243
7143,0.20362841594283637
7144,0.13691436467436788
7145,0.5799570525782856
7146,0.1349316129225594
7147,0.07503640881830771
7148,0.7242800517789194
7149,0.12634294467896404
7150,0.45874813084039734
7151,0.507612115308417
7152,0.2278155449268382
7153,0.322228681464164
7154,0.15752550011788483
7155,0.20840593392816834
7156,0.11461349624750819
7157,0.11684870601569064
7158,0.2953360793371665
7159,0.058122960935292636
7160,0.13694883845193814
7161,0.1382602816418269
7162,0.34360481600614184
7163,0.1723749555602782
7164,0.14950767505797047
7165,0.08684825224237433
7166,0.14346309876306276
7167,0.035123233444318426
7168,0.12110107764871361
7169,0.13544030774269547
7170,0.12670031394689385
7171,0.1674989682622495
7172,0.11319079095136236
7173,0.12171928056894382
7174,0.17130273763776924
7175,0.314355182641206
7176,0.2527039922470193
7177,0.2092015971913981
7178,0.5734739002065339
7179,0.1510537397246305
7180,0.6366570839195415
7181,0.5485956609521726
7182,0.14178501393261025
7183,0.07698114692011566
7184,0.07406461718852632
7185,0.6852460381687402
7186,0.31630976959724744
7187,0.12964990359464623
7188,0.32923439627334306
7189,0.07779871116294296
7190,0.08922717989924947
7191,0.20378028135609774
7192,0.1054750047849604
7193,0.058122960935292636
7194,0.2598850811852291
7195,0.11402500820330666
7196,0.17491267338235192
7197,0.21363095310382563
7198,0.27696900515102046
7199,0.07696712727331494
7200,0.07461700037127529
7201,0.15320685561689454
7202,0.2655801993283225
7203,0.17318201542858386
7204,0.07696712727331494
7205,0.11604672193305478
7206,0.1697439752032448
7207,0.11468036323427847
7208,0.5529762237377894
7209,0.10883800839727198
7210,0.24032584985050182
7211,0.14604419504174862
7212,0.25147987260452753
7213,0.17287923660734586
7214,0.2276341201429685
7215,0.03480136276132327
7216,0.15033662050534075
7217,0.33021912166930756
7218,0.8289521994012725
7219,0.08871222780748862
7220,0.3130926657018113
7221,0.14276046424468458
7222,0.1827886091031749
7223,0.14346309876306276
7224,0.13156626220342754
7225,0.29201949207217387
7226,0.13073282745194115
7227,0.14442851372134893
7228,0.1737699281871256
7229,0.7597684359097111
7230,0.44503034593682467
7231,0.0353421337724264
7232,0.38890457809090273
7233,0.3156326418855868
7234,0.46532801851257755
7235,0.1382602816418269
7236,0.15828962923937745
7237,0.15318452696196128
7238,0.8310855418257583
7239,0.1064285845470014
7240,0.1064285845470014
7241,0.1427831988037939
7242,0.5734739002065339
7243,0.2565143455505425
7244,0.11325787893614844
7245,0.20696343241650875
7246,0.1243838055943837
7247,0.12424310971992593
7248,0.7752140854458691
7249,0.08163608798034111
7250,0.345496233900372
7251,0.18844616163670477
7252,0.15116192179276594
7253,0.058122960935292636
7254,0.2845305024773152
7255,0.5904355036520045
7256,0.34503945826315285
7257,0.07768284992429181
7258,0.7831477700989731
7259,0.17148750477582658
7260,0.11036870571647625
7261,0.13611890390642206
7262,0.2699762835646462
7263,0.22876828823650097
7264,0.27969935145604086
7265,0.322228681464164
7266,0.32868965688797597
7267,0.07847449147931751
7268,0.5541450219855254
7269,0.11427993253795289
7270,0.11498473045057635
7271,0.2376664616887138
7272,0.11834462163462309
7273,0.2617835626970315
7274,0.32119293981761043
7275,0.19682515545177315
7276,0.13715105885035883
7277,0.2092015971913981
7278,0.16473222255000186
7279,0.317512872705979
7280,0.08871222780748862
7281,0.15351221738970122
7282,0.35643219687416505
7283,0.07781883806550866
7284,0.1373900857381424
7285,0.1580776965756609
7286,0.21535964173447056
7287,0.09248925948922479
7288,0.48467912076795816
7289,0.058122960935292636
7290,0.8231223440770401
7291,0.3675212096873779
7292,0.07909389995224102
7293,0.20260039155850612
7294,0.19172183041619772
7295,0.20483879947200245
7296,0.1234804898218891
7297,0.17216338277166676
7298,0.2598850811852291
7299,0.17491267338235192
7300,0.14071134800753238
7301,0.22921667358257206
7302,0.2451685885679701
7303,0.09938091067930115
7304,0.18691205038821598
7305,0.07696712727331494
7306,0.07696712727331494
7307,0.7683180755558583
7308,0.19219592819727352
7309,0.08871222780748862
7310,0.08871222780748862
7311,0.22876828823650097
7312,0.3379474724209979
7313,0.20524591713561463
7314,0.7818210314681946
7315,0.08871222780748862
7316,0.46472124579573265
7317,0.18238044578931986
7318,0.1636197407464689
7319,0.25498044786187524
7320,0.1406188107722268
7321,0.11858954565711385
7322,0.10790626597344875
7323,0.1513232200254343
7324,0.13493025881225607
7325,0.08871222780748862
7326,0.16661514418094134
7327,0.11616746217155369
7328,0.11604672193305478
7329,0.11266968386802513
7330,0.23950078466442706
7331,0.11653810079042168
7332,0.176189887123209
7333,0.18351375952955754
7334,0.18212404894221237
7335,0.11684870601569064
7336,0.10590919297810744
7337,0.34767669337962204
7338,0.14346309876306276
7339,0.1213999149566626
7340,0.10883800839727198
7341,0.15318452696196128
7342,0.3518176494659625
7343,0.1564595189243383
7344,0.6796527784906725
7345,0.12558533539798927
7346,0.19237463084501774
7347,0.18658070690347675
7348,0.09473007016050253
7349,0.7554728939935234
7350,0.3261643828034369
7351,0.18708305037839038
7352,0.12634294467896404
7353,0.1167497339183363
7354,0.16045155999712046
7355,0.5860505810408722
7356,0.19347459198457195
7357,0.5275919425763778
7358,0.15409127999017505
7359,0.20128484541260275
7360,0.11599212638812367
7361,0.058122960935292636
7362,0.13946910861387013
7363,0.13220503918875934
7364,0.08871222780748862
7365,0.19942613344141777
7366,0.1167497339183363
7367,0.23179390155817814
7368,0.11684870601569064
7369,0.11963338102443195
7370,0.12641086935273899
7371,0.07768284992429181
7372,0.11324407791226446
7373,0.1505684743379727
7374,0.1845661342401176
7375,0.4951502997613152
7376,0.25031213555829546
7377,0.24626087835242624
7378,0.12634294467896404
7379,0.2092015971913981
7380,0.2096852805798606
7381,0.16581052966943763
7382,0.5361360914298158
7383,0.058122960935292636
7384,0.17965021994339142
7385,0.07698114692011566
7386,0.19129084405080302
7387,0.25388657347576876
7388,0.14047962434407116
7389,0.13217047680982397
7390,0.3296663164136209
7391,0.07406461718852632
7392,0.10883800839727198
7393,0.22851979535041578
7394,0.1500680966668444
7395,0.08654388502607645
7396,0.18658274022639296
7397,0.2598850811852291
7398,0.10883800839727198
7399,0.11940342931504912
7400,0.1659721129495554
7401,0.18655979685457436
7402,0.1713974044731504
7403,0.34928882291084934
7404,0.24859007051992887
7405,0.2527956912040339
7406,0.07779871116294296
7407,0.07696712727331494
7408,0.10546143514533853
7409,0.07696712727331494
7410,0.17171404875089136
7411,0.6522915594387397
7412,0.27659513932936675
7413,0.18964321854896207
7414,0.11347818901371942
7415,0.6984499075443079
7416,0.40363387619066626
7417,0.141932043705271
7418,0.10580823052849923
7419,0.11458052789713842
7420,0.07582306257474267
7421,0.08871222780748862
7422,0.11518478104380084
7423,0.11651716189639727
7424,0.11340932727460298
7425,0.11684870601569064
7426,0.11684870601569064
7427,0.31563140121583955
7428,0.11266968386802513
7429,0.264274511423074
7430,0.39061890538658384
7431,0.07191684011855728
7432,0.11684870601569064
7433,0.2521020002004622
7434,0.13461845513983106
7435,0.11608142981329289
7436,0.22529777646169608
7437,0.4815237299035896
7438,0.3018197693198393
7439,0.2566554103299283
7440,0.11684870601569064
7441,0.19872971750597315
7442,0.13257785288562052
7443,0.323399357218375
7444,0.12634294467896404
7445,0.18708305037839038
7446,0.07329734098612857
7447,0.31357786721565456
7448,0.1367466396295253
7449,0.17114815415425735
7450,0.14838428117819744
7451,0.11684870601569064
7452,0.11684870601569064
7453,0.1375556796778123
7454,0.25498013710454115
7455,0.2930683520541913
7456,0.1182340456622473
7457,0.1135430409958939
7458,0.14183215461082205
7459,0.32137421376852465
7460,0.11684870601569064
7461,0.1301808129779341
7462,0.13298014670996
7463,0.2660056862176931
7464,0.11608142981329289
7465,0.11518478104380084
7466,0.11684870601569064
7467,0.11552473304183868
7468,0.302543404310399
7469,0.12588598752773172
7470,0.7094042848556159
7471,0.4795854229499129
7472,0.16189867639599856
7473,0.11684870601569064
7474,0.7510094019766492
7475,0.3888131643695817
7476,0.1233512330666149
7477,0.07698114692011566
7478,0.11951537134842898
7479,0.07406461718852632
7480,0.2663713463215056
7481,0.11406544645822461
7482,0.07979593164070917
7483,0.18845467747288863
7484,0.14454196725280244
7485,0.2930683520541913
7486,0.11623653241127906
7487,0.18871702413843264
7488,0.1743998226369193
7489,0.2399095923386066
7490,0.28212280107592935
7491,0.08249708077840534
7492,0.07696712727331494
7493,0.07696712727331494
7494,0.1254679373916568
7495,0.8533964011467714
7496,0.3111959154319096
7497,0.16383163493893696
7498,0.4164471508198902
7499,0.11684870601569064
7500,0.2564911312592684
7501,0.13968095930620805
7502,0.8160479444791937
7503,0.7846078560825607
7504,0.11579050276262728
7505,0.10284050098383736
7506,0.18152199456738724
7507,0.39043593759180406
7508,0.18874000420607187
7509,0.5551795683327215
7510,0.13391584136345078
7511,0.16033328992721319
7512,0.1452366401482426
7513,0.976250191296974
7514,0.2552481942695085
7515,0.13391584136345078
7516,0.14281480667396393
7517,0.13391584136345078
7518,0.1323477384408244
7519,0.7209842382798778
7520,0.6377771764853108
7521,0.4710694816225165
7522,0.13391584136345078
7523,0.14887761106351416
7524,0.30384147223383884
7525,0.13257785288562052
7526,0.18429355414940676
7527,0.7451112755555965
7528,0.15206767664467208
7529,0.3179929953444448
7530,0.133055190986041
7531,0.2993225532073936
7532,0.28879929763239187
7533,0.825965553896185
7534,0.8365952272110962
7535,0.3517191019573978
7536,0.7483221108558132
7537,0.2107863344816758
7538,0.762250677145372
7539,0.3025352947926993
7540,0.19037821929567872
7541,0.6896826078472995
7542,0.6989520021837214
7543,0.11651716189639727
7544,0.7668931713607399
7545,0.11604672193305478
7546,0.1304122112324893
7547,0.1316898275552414
7548,0.08871222780748862
7549,0.1613677873237283
7550,0.10981815665999767
7551,0.15420116044025822
7552,0.12621246896333202
7553,0.10686738847711653
7554,0.11684870601569064
7555,0.6663458236958069
7556,0.08888001033869102
7557,0.34503945826315285
7558,0.7836874393430491
7559,0.30233201860963554
7560,0.11684870601569064
7561,0.2121850700157128
7562,0.3048244042313001
7563,0.11745938118303884
7564,0.11684870601569064
7565,0.13890735616435748
7566,0.17938380331618473
7567,0.11684870601569064
7568,0.18912265226709266
7569,0.5413001030958428
7570,0.11684870601569064
7571,0.1828603370713377
7572,0.36546001516983684
7573,0.9113996861629039
7574,0.20098849979927286
7575,0.12546701804638644
7576,0.058122960935292636
7577,0.07582306257474267
7578,0.5962498759952609
7579,0.11684870601569064
7580,0.058122960935292636
7581,0.3260416451157222
7582,0.11684870601569064
7583,0.14551125242456683
7584,0.7557920627089094
7585,0.7744186888933269
7586,0.3728442658212582
7587,0.13544030774269547
7588,0.13890735616435748
7589,0.07698114692011566
7590,0.14738161848171732
7591,0.07406461718852632
7592,0.08302731423088133
7593,0.10822492169619309
7594,0.13507071917282096
7595,0.08586070059946116
7596,0.2293208720787567
7597,0.19080126198272773
7598,0.12093360875273257
7599,0.1520416813989462
7600,0.24910423170636592
7601,0.11098300093639965
7602,0.20411489855536147
7603,0.17171404875089136
7604,0.1118381261308255
7605,0.34191983326634856
7606,0.2436665142628545
7607,0.07779871116294296
7608,0.1432101072663406
7609,0.10850894891991196
7610,0.07696712727331494
7611,0.27490218833294766
7612,0.14266879402895294
7613,0.07696712727331494
7614,0.7521131773571526
7615,0.3325933899982335
7616,0.23896677841209857
7617,0.21840409286327608
7618,0.1350337005228879
7619,0.8296032953945598
7620,0.16479937354526042
7621,0.5734739002065339
7622,0.3086524079607783
7623,0.13620366341347792
7624,0.11266968386802513
7625,0.25860859898007105
7626,0.08871222780748862
7627,0.44073480136401333
7628,0.2663713463215056
7629,0.17088614159999999
7630,0.08325414615648132
7631,0.15543513262461867
7632,0.11284964113821432
7633,0.17348106879376887
7634,0.43290123916410334
7635,0.7668879792140832
7636,0.7673710962106443
7637,0.3251172802166869
7638,0.07768284992429181
7639,0.5671560387022636
7640,0.11684870601569064
7641,0.07006555231105
7642,0.11684870601569064
7643,0.15113505940095137
7644,0.16987274483782186
7645,0.11998181552538843
7646,0.789547707915343
7647,0.07768284992429181
7648,0.12576120745643277
7649,0.7646556359165034
7650,0.15991012312002226
7651,0.16383163493893696
7652,0.165174874723229
7653,0.11622832637226456
7654,0.13544030774269547
7655,0.11371754619031621
7656,0.08871222780748862
7657,0.12621246896333202
7658,0.19920182995094513
7659,0.058122960935292636
7660,0.13890735616435748
7661,0.12634294467896404
7662,0.15206767664467208
7663,0.14362726770735543
7664,0.11745455387331483
7665,0.058122960935292636
7666,0.11684870601569064
7667,0.13359461547585852
7668,0.13755068577042298
7669,0.08647366134347095
7670,0.19564323399077296
7671,0.26484120087475416
7672,0.4797420805433861
7673,0.6423827255634911
7674,0.1973878540791586
7675,0.20268532437137912
7676,0.5814414505173118
7677,0.13495443023534634
7678,0.07698114692011566
7679,0.11435601910900406
7680,0.2020784280974843
7681,0.07406461718852632
7682,0.21340259108343218
7683,0.11280139370692918
7684,0.2565143455505425
7685,0.08654388502607645
7686,0.11468036323427847
7687,0.1054750047849604
7688,0.20162306075550776
7689,0.25564939506551
7690,0.12198785730630879
7691,0.17028018977141798
7692,0.25106239440615286
7693,0.22943699165016673
7694,0.2230580215748536
7695,0.11394256790227632
7696,0.08110855154155452
7697,0.07810244090790049
7698,0.322228681464164
7699,0.2276341201429685
7700,0.17372660571310133
